z6-14347,,Port7,Port7,Port8,Port8, 
07/17/2022 10:45:00 PM,241,2100,8115,10086,6820,UTC-04:00
07/17/2022 11:00:00 PM,242,2100,8114,10087,6784,UTC-04:00
07/17/2022 11:15:00 PM,243,2100,8112,10088,6758,UTC-04:00
07/17/2022 11:30:00 PM,244,2100,8115,10088,6733,UTC-04:00
07/17/2022 11:45:00 PM,245,2100,8113,10089,6704,UTC-04:00
07/18/2022 12:00:00 AM,246,2100,8112,10089,6675,UTC-04:00
07/18/2022 12:15:00 AM,248,2100,8107,10089,6664,UTC-04:00
07/18/2022 12:30:00 AM,249,2100,8108,10090,6643,UTC-04:00
07/18/2022 12:45:00 AM,250,2100,8107,10089,6624,UTC-04:00
07/18/2022 01:00:00 AM,251,2100,8108,10089,6609,UTC-04:00
07/18/2022 01:15:00 AM,252,2100,8108,10089,6598,UTC-04:00
07/18/2022 01:30:00 AM,253,2100,8106,10088,6590,UTC-04:00
07/18/2022 01:45:00 AM,254,2100,8105,10088,6584,UTC-04:00
07/18/2022 02:00:00 AM,255,2100,8108,10088,6580,UTC-04:00
07/18/2022 02:15:00 AM,256,2100,8106,10088,6578,UTC-04:00
07/18/2022 02:30:00 AM,257,2100,8106,10087,6578,UTC-04:00
07/18/2022 02:45:00 AM,258,2100,8105,10087,6577,UTC-04:00
07/18/2022 03:00:00 AM,259,2100,8105,10086,6575,UTC-04:00
07/18/2022 03:15:00 AM,260,2100,8105,10086,6577,UTC-04:00
07/18/2022 03:30:00 AM,261,2100,8105,10086,6577,UTC-04:00
07/18/2022 03:45:00 AM,262,2100,8103,10085,6580,UTC-04:00
07/18/2022 04:00:00 AM,263,2100,8105,10084,6585,UTC-04:00
07/18/2022 04:15:00 AM,264,2100,8104,10084,6589,UTC-04:00
07/18/2022 04:30:00 AM,265,2100,8103,10084,6587,UTC-04:00
07/18/2022 04:45:00 AM,266,2100,8102,10083,6589,UTC-04:00
07/18/2022 05:00:00 AM,267,2100,8102,10083,6592,UTC-04:00
07/18/2022 05:15:00 AM,268,2100,8101,10083,6596,UTC-04:00
07/18/2022 05:30:00 AM,269,2100,8102,10083,6605,UTC-04:00
07/18/2022 05:45:00 AM,270,2100,8102,10084,6629,UTC-04:00
07/18/2022 06:00:00 AM,271,2100,8102,10083,6652,UTC-04:00
07/18/2022 06:15:00 AM,272,2100,8103,10083,6677,UTC-04:00
07/18/2022 06:30:00 AM,273,2100,8102,10084,6709,UTC-04:00
07/18/2022 06:45:00 AM,274,2100,8096,10084,6742,UTC-04:00
07/18/2022 07:00:00 AM,275,2100,8102,10083,6789,UTC-04:00
07/18/2022 07:15:00 AM,276,2100,8102,10082,6854,UTC-04:00
07/18/2022 07:30:00 AM,277,2100,8099,10080,6921,UTC-04:00
07/18/2022 07:45:00 AM,278,2100,8105,10080,6996,UTC-04:00
07/18/2022 08:00:00 AM,279,2100,8103,10079,7075,UTC-04:00
07/18/2022 08:15:00 AM,280,2100,8106,10077,7128,UTC-04:00
07/18/2022 08:30:00 AM,281,2100,8105,10076,7185,UTC-04:00
07/18/2022 08:45:00 AM,282,2100,8109,10075,7242,UTC-04:00
07/18/2022 09:00:00 AM,283,2100,8108,10074,7289,UTC-04:00
07/18/2022 09:15:00 AM,284,2100,8108,10071,7338,UTC-04:00
07/18/2022 09:30:00 AM,285,2100,8109,10069,7353,UTC-04:00
07/18/2022 09:45:00 AM,286,2100,8112,10069,7366,UTC-04:00
07/18/2022 10:00:00 AM,287,2100,8117,10067,7434,UTC-04:00
07/18/2022 10:15:00 AM,288,2100,8118,10066,7505,UTC-04:00
07/18/2022 10:30:00 AM,289,2100,8120,10065,7518,UTC-04:00
07/18/2022 10:45:00 AM,290,2100,8123,10063,7547,UTC-04:00
07/18/2022 11:00:00 AM,291,2100,8121,10062,7558,UTC-04:00
07/18/2022 11:15:00 AM,292,2100,8122,10062,7512,UTC-04:00
07/18/2022 11:30:00 AM,293,2100,8122,10062,7461,UTC-04:00
07/18/2022 11:45:00 AM,294,2100,8121,10061,7434,UTC-04:00
07/18/2022 12:00:00 PM,295,2100,8121,10060,7408,UTC-04:00
07/18/2022 12:15:00 PM,296,2100,8124,10058,7378,UTC-04:00
07/18/2022 12:30:00 PM,297,2100,8121,10055,7363,UTC-04:00
07/18/2022 12:45:00 PM,298,2100,8120,10053,7368,UTC-04:00
07/18/2022 01:00:00 PM,299,2100,8119,10050,7367,UTC-04:00
07/18/2022 01:15:00 PM,300,2100,8124,10047,7358,UTC-04:00
07/18/2022 01:30:00 PM,301,2100,8121,10042,7362,UTC-04:00
07/18/2022 01:45:00 PM,302,2100,8120,10036,7373,UTC-04:00
07/18/2022 02:00:00 PM,303,2100,8122,10031,7363,UTC-04:00
07/18/2022 02:15:00 PM,304,2100,8123,10026,7340,UTC-04:00
07/18/2022 02:30:00 PM,305,2100,8127,10020,7344,UTC-04:00
07/18/2022 02:45:00 PM,306,2100,8127,10018,7373,UTC-04:00
07/18/2022 03:00:00 PM,307,2100,8128,10016,7370,UTC-04:00
07/18/2022 03:15:00 PM,308,2100,8134,10014,7386,UTC-04:00
07/18/2022 03:30:00 PM,309,2100,8138,10012,7432,UTC-04:00
07/18/2022 03:45:00 PM,310,2100,8136,10011,7455,UTC-04:00
07/18/2022 04:00:00 PM,311,2100,8137,10009,7477,UTC-04:00
07/18/2022 04:15:00 PM,312,2100,8136,10007,7473,UTC-04:00
07/18/2022 04:30:00 PM,313,2100,8137,10003,7438,UTC-04:00
07/18/2022 04:45:00 PM,314,2100,8135,9999,7413,UTC-04:00
07/18/2022 05:00:00 PM,315,2100,8134,9996,7403,UTC-04:00
07/18/2022 05:15:00 PM,316,2100,8134,9993,7404,UTC-04:00
07/18/2022 05:30:00 PM,317,2100,8135,9991,7415,UTC-04:00
07/18/2022 05:45:00 PM,318,2100,8133,9988,7421,UTC-04:00
07/18/2022 06:00:00 PM,319,2100,8131,9986,7414,UTC-04:00
07/18/2022 06:15:00 PM,320,2100,8127,9984,7396,UTC-04:00
07/18/2022 06:30:00 PM,321,2100,8127,9980,7376,UTC-04:00
07/18/2022 06:45:00 PM,322,2100,8127,9976,7349,UTC-04:00
07/18/2022 07:00:00 PM,323,2100,8126,9978,7332,UTC-04:00
07/18/2022 07:15:00 PM,324,2100,8124,9977,7333,UTC-04:00
07/18/2022 07:30:00 PM,325,2100,8122,9976,7334,UTC-04:00
07/18/2022 07:45:00 PM,326,2100,8121,9974,7327,UTC-04:00
07/18/2022 08:00:00 PM,327,2100,8123,9973,7318,UTC-04:00
07/18/2022 08:15:00 PM,328,2100,8120,9973,7302,UTC-04:00
07/18/2022 08:30:00 PM,329,2100,8120,9971,7292,UTC-04:00
07/18/2022 08:45:00 PM,330,2100,8119,9971,7284,UTC-04:00
07/18/2022 09:00:00 PM,331,2100,8119,9970,7275,UTC-04:00
07/18/2022 09:15:00 PM,332,2100,8118,9967,7263,UTC-04:00
07/18/2022 09:30:00 PM,333,2100,8119,9964,7247,UTC-04:00
07/18/2022 09:45:00 PM,334,2100,8117,9964,7235,UTC-04:00
07/18/2022 10:00:00 PM,335,2100,8115,9964,7229,UTC-04:00
07/18/2022 10:15:00 PM,336,2100,8115,9962,7226,UTC-04:00
07/18/2022 10:30:00 PM,337,2100,8115,9961,7220,UTC-04:00
07/18/2022 10:45:00 PM,338,2100,8115,9959,7219,UTC-04:00
07/18/2022 11:00:00 PM,339,2100,8110,9957,7219,UTC-04:00
07/18/2022 11:15:00 PM,340,2100,8111,9955,7217,UTC-04:00
07/18/2022 11:30:00 PM,341,2100,8112,9952,7206,UTC-04:00
07/18/2022 11:45:00 PM,342,2100,8108,9952,7197,UTC-04:00
07/19/2022 12:00:00 AM,343,2100,8110,9951,7191,UTC-04:00
07/19/2022 12:15:00 AM,345,2100,8103,9952,7183,UTC-04:00
07/19/2022 12:30:00 AM,346,2100,8105,9951,7162,UTC-04:00
07/19/2022 12:45:00 AM,347,2100,8105,9952,7133,UTC-04:00
07/19/2022 01:00:00 AM,348,2100,8104,9952,7109,UTC-04:00
07/19/2022 01:15:00 AM,349,2100,8105,9954,7099,UTC-04:00
07/19/2022 01:30:00 AM,350,2100,8105,9953,7103,UTC-04:00
07/19/2022 01:45:00 AM,351,2100,8102,9952,7103,UTC-04:00
07/19/2022 02:00:00 AM,352,2100,8104,9952,7100,UTC-04:00
07/19/2022 02:15:00 AM,353,2100,8101,9951,7099,UTC-04:00
07/19/2022 02:30:00 AM,354,2100,8100,9951,7100,UTC-04:00
07/19/2022 02:45:00 AM,355,2100,8098,9952,7100,UTC-04:00
07/19/2022 03:00:00 AM,356,2100,8099,9955,7103,UTC-04:00
07/19/2022 03:15:00 AM,357,2100,8102,9958,7107,UTC-04:00
07/19/2022 03:30:00 AM,358,2100,8099,9961,7113,UTC-04:00
07/19/2022 03:45:00 AM,359,2100,8100,9962,7112,UTC-04:00
07/19/2022 04:00:00 AM,360,2100,8099,9964,7098,UTC-04:00
07/19/2022 04:15:00 AM,361,2100,8102,9969,7077,UTC-04:00
07/19/2022 04:30:00 AM,362,2100,8098,9970,7057,UTC-04:00
07/19/2022 04:45:00 AM,363,2100,8096,9973,7036,UTC-04:00
07/19/2022 05:00:00 AM,364,2100,8098,9975,7029,UTC-04:00
07/19/2022 05:15:00 AM,365,2100,8093,9978,7018,UTC-04:00
07/19/2022 05:30:00 AM,366,2100,8092,9981,6993,UTC-04:00
07/19/2022 05:45:00 AM,367,2100,8095,9981,6971,UTC-04:00
07/19/2022 06:00:00 AM,368,2100,8093,9982,6930,UTC-04:00
07/19/2022 06:15:00 AM,369,2100,8094,9984,6894,UTC-04:00
07/19/2022 06:30:00 AM,370,2100,8093,9984,6876,UTC-04:00
07/19/2022 06:45:00 AM,371,2100,8090,9986,6870,UTC-04:00
07/19/2022 07:00:00 AM,372,2100,8093,9986,6891,UTC-04:00
07/19/2022 07:15:00 AM,373,2100,8091,9986,6947,UTC-04:00
07/19/2022 07:30:00 AM,374,2100,8091,9985,6999,UTC-04:00
07/19/2022 07:45:00 AM,375,2100,8089,9984,7027,UTC-04:00
07/19/2022 08:00:00 AM,376,2100,8087,9984,7055,UTC-04:00
07/19/2022 08:15:00 AM,377,2100,8074,9981,7095,UTC-04:00
07/19/2022 08:30:00 AM,378,2100,8089,9981,7125,UTC-04:00
07/19/2022 08:45:00 AM,379,2100,8089,9981,7167,UTC-04:00
07/19/2022 09:00:00 AM,380,2100,8089,9981,7199,UTC-04:00
07/19/2022 09:15:00 AM,381,2100,8089,9981,7231,UTC-04:00
07/19/2022 09:30:00 AM,382,2100,8091,9980,7274,UTC-04:00
07/19/2022 09:45:00 AM,383,2100,8093,9980,7338,UTC-04:00
07/19/2022 10:00:00 AM,384,2100,8105,9979,7409,UTC-04:00
07/19/2022 10:15:00 AM,385,2100,8114,9978,7523,UTC-04:00
07/19/2022 10:30:00 AM,386,2100,8127,9975,7676,UTC-04:00
07/19/2022 10:45:00 AM,387,2100,8140,9974,7812,UTC-04:00
07/19/2022 11:00:00 AM,388,2100,8155,9973,7906,UTC-04:00
07/19/2022 11:15:00 AM,389,2100,8169,9973,8023,UTC-04:00
07/19/2022 11:30:00 AM,390,2100,8174,9975,8163,UTC-04:00
07/19/2022 11:45:00 AM,391,2100,8183,9975,8303,UTC-04:00
07/19/2022 12:00:00 PM,392,2100,8184,9976,8347,UTC-04:00
07/19/2022 12:15:00 PM,393,2100,8184,9975,8261,UTC-04:00
07/19/2022 12:30:00 PM,394,2100,8190,9975,8277,UTC-04:00
07/19/2022 12:45:00 PM,395,2100,8201,9976,8309,UTC-04:00
07/19/2022 01:00:00 PM,396,2100,8213,9974,8466,UTC-04:00
07/19/2022 01:15:00 PM,397,2100,8219,9974,8617,UTC-04:00
07/19/2022 01:30:00 PM,398,2100,8229,9974,8743,UTC-04:00
07/19/2022 01:45:00 PM,399,2100,8231,9975,8888,UTC-04:00
07/19/2022 02:00:00 PM,400,2100,8229,9974,8980,UTC-04:00
07/19/2022 02:15:00 PM,401,2100,8234,9974,9013,UTC-04:00
07/19/2022 02:30:00 PM,402,2100,8236,9974,9047,UTC-04:00
07/19/2022 02:45:00 PM,403,2100,8230,9974,8993,UTC-04:00
07/19/2022 03:00:00 PM,404,2100,8233,9975,8961,UTC-04:00
07/19/2022 03:15:00 PM,405,2100,8235,9975,9006,UTC-04:00
07/19/2022 03:30:00 PM,406,2100,8234,9975,9051,UTC-04:00
07/19/2022 03:45:00 PM,407,2100,8236,9975,9081,UTC-04:00
07/19/2022 04:00:00 PM,408,2100,8235,9975,9062,UTC-04:00
07/19/2022 04:15:00 PM,409,2100,8232,9975,9073,UTC-04:00
07/19/2022 04:30:00 PM,410,2100,8225,9976,9070,UTC-04:00
07/19/2022 04:45:00 PM,411,2100,8219,9976,8907,UTC-04:00
07/19/2022 05:00:00 PM,412,2100,8217,9977,8847,UTC-04:00
07/19/2022 05:15:00 PM,413,2100,8210,9975,8791,UTC-04:00
07/19/2022 05:30:00 PM,414,2100,8206,9975,8612,UTC-04:00
07/19/2022 05:45:00 PM,415,2100,8200,9977,8453,UTC-04:00
07/19/2022 06:00:00 PM,416,2100,8202,9978,8416,UTC-04:00
07/19/2022 06:15:00 PM,417,2100,8200,9978,8509,UTC-04:00
07/19/2022 06:30:00 PM,418,2100,8197,9977,8406,UTC-04:00
07/19/2022 06:45:00 PM,419,2100,8187,9978,8280,UTC-04:00
07/19/2022 07:00:00 PM,420,2100,8187,9980,8121,UTC-04:00
07/19/2022 07:15:00 PM,421,2100,8186,9980,7999,UTC-04:00
07/19/2022 07:30:00 PM,422,2100,8178,9981,7895,UTC-04:00
07/19/2022 07:45:00 PM,423,2100,8174,9984,7791,UTC-04:00
07/19/2022 08:00:00 PM,424,2100,8172,9986,7685,UTC-04:00
07/19/2022 08:15:00 PM,425,2100,8170,9986,7585,UTC-04:00
07/19/2022 08:30:00 PM,426,2100,8169,9989,7492,UTC-04:00
07/19/2022 08:45:00 PM,427,2100,8165,9988,7416,UTC-04:00
07/19/2022 09:00:00 PM,428,2100,8166,9990,7332,UTC-04:00
07/19/2022 09:15:00 PM,429,2100,8165,9992,7253,UTC-04:00
07/19/2022 09:30:00 PM,430,2100,8162,9994,7183,UTC-04:00
07/19/2022 09:45:00 PM,431,2100,8162,9994,7125,UTC-04:00
07/19/2022 10:00:00 PM,432,2100,8158,9996,7074,UTC-04:00
07/19/2022 10:15:00 PM,433,2100,8158,9996,7031,UTC-04:00
07/19/2022 10:30:00 PM,434,2100,8157,9996,6995,UTC-04:00
07/19/2022 10:45:00 PM,435,2100,8153,9998,6971,UTC-04:00
07/19/2022 11:00:00 PM,436,2100,8152,9998,6951,UTC-04:00
07/19/2022 11:15:00 PM,437,2100,8155,9999,6939,UTC-04:00
07/19/2022 11:30:00 PM,438,2100,8153,9999,6928,UTC-04:00
07/19/2022 11:45:00 PM,439,2100,8153,9999,6918,UTC-04:00
07/20/2022 12:00:00 AM,440,2100,8152,9998,6904,UTC-04:00
07/20/2022 12:15:00 AM,442,2100,8128,9998,6907,UTC-04:00
07/20/2022 12:30:00 AM,443,2100,8141,9997,6901,UTC-04:00
07/20/2022 12:45:00 AM,444,2100,8138,9997,6897,UTC-04:00
07/20/2022 01:00:00 AM,445,2100,8139,9998,6903,UTC-04:00
07/20/2022 01:15:00 AM,446,2100,8137,9999,6908,UTC-04:00
07/20/2022 01:30:00 AM,447,2100,8138,9999,6903,UTC-04:00
07/20/2022 01:45:00 AM,448,2100,8137,10000,6896,UTC-04:00
07/20/2022 02:00:00 AM,449,2100,8136,10000,6889,UTC-04:00
07/20/2022 02:15:00 AM,450,2100,8136,9999,6887,UTC-04:00
07/20/2022 02:30:00 AM,451,2100,8136,9999,6897,UTC-04:00
07/20/2022 02:45:00 AM,452,2100,8135,9999,6904,UTC-04:00
07/20/2022 03:00:00 AM,453,2100,8134,10000,6918,UTC-04:00
07/20/2022 03:15:00 AM,454,2100,8136,9999,6925,UTC-04:00
07/20/2022 03:30:00 AM,455,2100,8134,9998,6915,UTC-04:00
07/20/2022 03:45:00 AM,456,2100,8134,9998,6906,UTC-04:00
07/20/2022 04:00:00 AM,457,2100,8134,9997,6913,UTC-04:00
07/20/2022 04:15:00 AM,458,2100,8135,9998,6926,UTC-04:00
07/20/2022 04:30:00 AM,459,2100,8134,9999,6925,UTC-04:00
07/20/2022 04:45:00 AM,460,2100,8133,9998,6918,UTC-04:00
07/20/2022 05:00:00 AM,461,2100,8134,9999,6911,UTC-04:00
07/20/2022 05:15:00 AM,462,2100,8131,9999,6897,UTC-04:00
07/20/2022 05:30:00 AM,463,2100,8111,10001,6875,UTC-04:00
07/20/2022 05:45:00 AM,464,2100,8127,10002,6868,UTC-04:00
07/20/2022 06:00:00 AM,465,2100,8129,10003,6861,UTC-04:00
07/20/2022 06:15:00 AM,466,2100,8127,10003,6868,UTC-04:00
07/20/2022 06:30:00 AM,467,2100,8127,10004,6890,UTC-04:00
07/20/2022 06:45:00 AM,468,2100,8127,10006,6923,UTC-04:00
07/20/2022 07:00:00 AM,469,2100,8127,10008,6963,UTC-04:00
07/20/2022 07:15:00 AM,470,2100,8125,10008,7017,UTC-04:00
07/20/2022 07:30:00 AM,471,2100,8125,10008,7060,UTC-04:00
07/20/2022 07:45:00 AM,472,2100,8125,10007,7103,UTC-04:00
07/20/2022 08:00:00 AM,473,2100,8123,10005,7140,UTC-04:00
07/20/2022 08:15:00 AM,474,2100,8124,10006,7191,UTC-04:00
07/20/2022 08:30:00 AM,475,2100,8125,10008,7242,UTC-04:00
07/20/2022 08:45:00 AM,476,2100,8126,10006,7296,UTC-04:00
07/20/2022 09:00:00 AM,477,2100,8127,10004,7363,UTC-04:00
07/20/2022 09:15:00 AM,478,2100,8125,10004,7426,UTC-04:00
07/20/2022 09:30:00 AM,479,2100,8126,10004,7486,UTC-04:00
07/20/2022 09:45:00 AM,480,2100,8131,10004,7547,UTC-04:00
07/20/2022 10:00:00 AM,481,2100,8142,10003,7652,UTC-04:00
07/20/2022 10:15:00 AM,482,2100,8155,10001,7832,UTC-04:00
07/20/2022 10:30:00 AM,483,2100,8162,10001,8029,UTC-04:00
07/20/2022 10:45:00 AM,484,2100,8175,10000,8242,UTC-04:00
07/20/2022 11:00:00 AM,485,2100,8188,10000,8474,UTC-04:00
07/20/2022 11:15:00 AM,486,2100,8191,10000,8687,UTC-04:00
