z6-14348,,Port1,Port1,Port2,Port2,Port3,Port3,Port4,Port4,Port5,Port5,Port6,Port7,Port7,Port8,Port8, 
# Records: 769,,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,TEROS 11 Moisture/Temp,SO-411 Soil Oxygen Concentration,SO-411 Soil Oxygen Concentration,SO-411 Soil Oxygen Concentration,SO-411 Soil Oxygen Concentration,SO-411 Soil Oxygen Concentration,SO-411 Soil Oxygen Concentration,Unrecognized Sensor,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Water Content,raw  Soil Temperature,raw  Water Content,raw  Soil Temperature,raw  Oxygen Concentration,raw  Internal Temperature,raw  Oxygen Concentration,raw  Internal Temperature,raw  Oxygen Concentration,raw  Internal Temperature,raw  Sensor Output,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
05/09/2023 02:15:00 PM,23081,30401,6357,65534,65534,0,6439,65534,65534,1197,6934,12672,2100,8602,10116,6671,UTC-04:00
05/09/2023 02:30:00 PM,23082,30395,6377,65534,65534,0,6458,65534,65534,1189,6952,12699,2100,8617,10115,6702,UTC-04:00
05/09/2023 02:45:00 PM,23083,30396,6397,65534,65534,0,6480,65534,65534,1174,6980,12663,2100,8630,10113,6717,UTC-04:00
05/09/2023 03:00:00 PM,23084,30393,6417,65534,65534,0,6498,65534,65534,1163,6994,12648,2100,8635,10113,6714,UTC-04:00
05/09/2023 03:15:00 PM,23085,30393,6435,65534,65534,0,6516,65534,65534,65534,65534,12664,2100,8633,10113,6716,UTC-04:00
05/09/2023 03:30:00 PM,23086,30396,6454,65534,65534,0,6533,65534,65534,1139,7021,12684,2100,8634,10112,6721,UTC-04:00
05/09/2023 03:45:00 PM,23087,30391,6471,65534,65534,0,6547,65534,65534,1133,7021,12690,2100,8630,10112,6715,UTC-04:00
05/09/2023 04:00:00 PM,23088,30393,6487,65534,65534,0,6560,65534,65534,65534,65534,12683,2100,8626,10111,6711,UTC-04:00
05/09/2023 04:15:00 PM,23089,30391,6501,65534,65534,0,6572,65534,65534,65534,65534,12719,2100,8618,10111,6702,UTC-04:00
05/09/2023 04:30:00 PM,23090,30393,6514,65534,65534,0,6583,65534,65534,65534,65534,12712,2100,8614,10112,6697,UTC-04:00
05/09/2023 04:45:00 PM,23091,30390,6524,65534,65534,0,6594,65534,65534,65534,65534,12677,2100,8599,10111,6680,UTC-04:00
05/09/2023 05:00:00 PM,23092,30389,6533,65534,65534,0,6599,65534,65534,65534,65534,12660,2100,8590,10111,6673,UTC-04:00
05/09/2023 05:15:00 PM,23093,30389,6542,65534,65534,0,6607,65534,65534,65534,65534,12662,2100,8577,10110,6665,UTC-04:00
05/09/2023 05:30:00 PM,23094,30385,6550,65534,65534,0,6611,65534,65534,65534,65534,12640,2100,8566,10111,6637,UTC-04:00
05/09/2023 05:45:00 PM,23095,30384,6557,65534,65534,0,6614,65534,65534,65534,65534,12638,2100,8554,10112,6615,UTC-04:00
05/09/2023 06:00:00 PM,23096,30387,6560,65534,65534,0,6614,65534,65534,65534,65534,12660,2100,8547,10111,6609,UTC-04:00
05/09/2023 06:15:00 PM,23097,30380,6563,65534,65534,0,6611,65534,65534,65534,65534,12668,2100,8541,10112,6598,UTC-04:00
05/09/2023 06:30:00 PM,23098,30374,6570,65534,65534,0,6607,65534,65534,65534,65534,12637,2100,8536,10113,6570,UTC-04:00
05/09/2023 06:45:00 PM,23099,30378,6567,65534,65534,0,6602,65534,65534,65534,65534,12683,2100,8526,10113,6551,UTC-04:00
05/09/2023 07:00:00 PM,23100,30374,6560,65534,65534,0,6596,65534,65534,65534,65534,12698,2100,8517,10115,6517,UTC-04:00
05/09/2023 07:15:00 PM,23101,30368,6560,65534,65534,0,6586,65534,65534,65534,65534,12694,2100,8510,10116,6473,UTC-04:00
05/09/2023 07:30:00 PM,23102,30362,6552,65534,65534,0,6575,65534,65534,65534,65534,12628,2100,8504,10117,6427,UTC-04:00
05/09/2023 07:45:00 PM,23103,30356,6547,65534,65534,0,6564,65534,65534,65534,65534,12665,2100,8496,10120,6358,UTC-04:00
05/09/2023 08:00:00 PM,23104,30356,6538,65534,65534,0,6549,65534,65534,65534,65534,12586,2100,8491,10121,6269,UTC-04:00
05/09/2023 08:15:00 PM,23105,30344,6529,65534,65534,0,6536,65534,65534,65534,65534,12537,2100,8484,10123,6129,UTC-04:00
05/09/2023 08:30:00 PM,23106,30339,6519,65534,65534,0,6523,65534,65534,1704,6519,12550,2100,8479,10124,5974,UTC-04:00
05/09/2023 08:45:00 PM,23107,30332,6508,65534,65534,0,6507,65534,65534,1147,6490,12540,2100,8475,10126,5828,UTC-04:00
05/09/2023 09:00:00 PM,23108,30319,6496,65534,65534,0,6490,65534,65534,1153,6467,12517,2100,8469,10128,5735,UTC-04:00
05/09/2023 09:15:00 PM,23109,30304,6484,65534,65534,0,6474,65534,65534,1162,6435,12569,2100,8464,10129,5632,UTC-04:00
05/09/2023 09:30:00 PM,23110,30293,6471,65534,65534,0,6457,65534,65534,1177,6413,12549,2100,8460,10129,5551,UTC-04:00
05/09/2023 09:45:00 PM,23111,30285,6457,65534,65534,0,6442,65534,65534,1211,6387,12553,2100,8456,10130,5481,UTC-04:00
05/09/2023 10:00:00 PM,23112,30278,6443,65534,65534,0,6426,65534,65534,1237,6362,12577,2100,8453,10131,5424,UTC-04:00
05/09/2023 10:15:00 PM,23113,30268,6427,65534,65534,0,6407,65534,65534,1265,6334,12523,2100,8445,10132,5364,UTC-04:00
05/09/2023 10:30:00 PM,23114,30251,6414,65534,65534,0,6389,65534,65534,1288,6312,12528,2100,8440,10132,5316,UTC-04:00
05/09/2023 10:45:00 PM,23115,30233,6398,65534,65534,0,6373,65534,65534,1305,6294,12551,2100,8438,10132,5280,UTC-04:00
05/09/2023 11:00:00 PM,23116,30209,6385,65534,65534,0,6356,65534,65534,1327,6267,12545,2100,8433,10133,5270,UTC-04:00
05/09/2023 11:15:00 PM,23117,30177,6369,65534,65534,0,6340,65534,65534,65534,65534,12515,2100,8434,10133,5236,UTC-04:00
05/09/2023 11:30:00 PM,23118,30149,6355,65534,65534,0,6321,65534,65534,65534,65534,12531,2100,8434,10134,5203,UTC-04:00
05/09/2023 11:45:00 PM,23119,30115,6341,65534,65534,0,6306,65534,65534,65534,65534,12541,2100,8432,10135,5168,UTC-04:00
05/10/2023 12:00:00 AM,23120,30063,6325,65534,65534,0,6290,65534,65534,65534,65534,12550,2100,8431,10136,5144,UTC-04:00
05/10/2023 12:15:00 AM,23122,30051,6311,65534,65534,0,6273,65534,65534,65534,65534,12514,2100,8390,10137,5159,UTC-04:00
05/10/2023 12:30:00 AM,23123,30038,6296,65534,65534,0,6256,65534,65534,65534,65534,12497,2100,8409,10138,5147,UTC-04:00
05/10/2023 12:45:00 AM,23124,30031,6283,65534,65534,0,6242,65534,65534,65534,65534,12535,2100,8403,10139,5117,UTC-04:00
05/10/2023 01:00:00 AM,23125,30020,6267,65534,65534,0,6225,65534,65534,65534,65534,12568,2100,8405,10139,5102,UTC-04:00
05/10/2023 01:15:00 AM,23126,30004,6255,65534,65534,0,6210,65534,65534,65534,65534,12545,2100,8404,10140,5089,UTC-04:00
05/10/2023 01:30:00 AM,23127,29993,6240,65534,65534,0,6194,65534,65534,65534,65534,12521,2100,8403,10141,5048,UTC-04:00
05/10/2023 01:45:00 AM,23128,29978,6225,65534,65534,0,6180,65534,65534,65534,65534,12574,2100,8399,10141,5025,UTC-04:00
05/10/2023 02:00:00 AM,23129,29968,6213,65534,65534,0,6165,65534,65534,65534,65534,12576,2100,8403,10141,5027,UTC-04:00
05/10/2023 02:15:00 AM,23130,29957,6197,65534,65534,0,6151,65534,65534,65534,65534,12550,2100,8400,10140,5043,UTC-04:00
05/10/2023 02:30:00 AM,23131,29950,6187,65534,65534,0,6137,65534,65534,65534,65534,12550,2100,8400,10140,5007,UTC-04:00
05/10/2023 02:45:00 AM,23132,29959,6175,65534,65534,0,6122,65534,65534,65534,65534,12550,2100,8398,10142,4989,UTC-04:00
05/10/2023 03:00:00 AM,23133,29961,6163,65534,65534,8,6109,65534,65534,65534,65534,12549,2100,8396,10142,4973,UTC-04:00
05/10/2023 03:15:00 AM,23134,29951,6149,65534,65534,16,6094,65534,65534,65534,65534,12556,2100,8396,10142,4951,UTC-04:00
05/10/2023 03:30:00 AM,23135,29953,6135,65534,65534,24,6082,65534,65534,65534,65534,12534,2100,8393,10143,4928,UTC-04:00
05/10/2023 03:45:00 AM,23136,29942,6124,65534,65534,32,6065,65534,65534,65534,65534,12550,2100,8395,10143,4922,UTC-04:00
05/10/2023 04:00:00 AM,23137,29943,6112,65534,65534,41,6052,65534,65534,65534,65534,12548,2100,8395,10144,4928,UTC-04:00
05/10/2023 04:15:00 AM,23138,29933,6099,65534,65534,49,6043,65534,65534,65534,65534,12539,2100,8390,10144,4897,UTC-04:00
05/10/2023 04:30:00 AM,23139,29929,6087,65534,65534,57,6028,65534,65534,65534,65534,12518,2100,8387,10145,4870,UTC-04:00
05/10/2023 04:45:00 AM,23140,29923,6075,65534,65534,66,6016,65534,65534,65534,65534,12504,2100,8387,10146,4867,UTC-04:00
05/10/2023 05:00:00 AM,23141,29911,6064,65534,65534,74,6003,65534,65534,65534,65534,12535,2100,8386,10146,4872,UTC-04:00
05/10/2023 05:15:00 AM,23142,29905,6051,65534,65534,82,5990,65534,65534,65534,65534,12529,2100,8384,10146,4872,UTC-04:00
05/10/2023 05:30:00 AM,23143,29896,6039,65534,65534,89,5978,65534,65534,65534,65534,12533,2100,8384,10146,4844,UTC-04:00
05/10/2023 05:45:00 AM,23144,29886,6028,65534,65534,97,5965,65534,65534,65534,65534,12551,2100,8380,10148,4831,UTC-04:00
05/10/2023 06:00:00 AM,23145,29882,6017,65534,65534,105,5953,65534,65534,65534,65534,12546,2100,8380,10149,4874,UTC-04:00
05/10/2023 06:15:00 AM,23146,29881,6007,65534,65534,113,5942,65534,65534,65534,65534,12470,2100,8374,10151,4948,UTC-04:00
05/10/2023 06:30:00 AM,23147,29872,5996,65534,65534,121,5932,65534,65534,65534,65534,12543,2100,8379,10152,5035,UTC-04:00
05/10/2023 06:45:00 AM,23148,29860,5985,65534,65534,129,5922,65534,65534,65534,65534,12530,2100,8378,10154,5136,UTC-04:00
05/10/2023 07:00:00 AM,23149,29810,5975,65534,65534,136,5916,65534,65534,65534,65534,12537,2100,8385,10155,5252,UTC-04:00
05/10/2023 07:15:00 AM,23150,29799,5966,65534,65534,144,5909,65534,65534,65534,65534,12503,2100,8387,10155,5391,UTC-04:00
05/10/2023 07:30:00 AM,23151,29786,5959,65534,65534,151,5907,65534,65534,65534,65534,12524,2100,8391,10156,5549,UTC-04:00
05/10/2023 07:45:00 AM,23152,29778,5950,65534,65534,157,5906,65534,65534,65534,65534,12493,2100,8403,10156,5708,UTC-04:00
05/10/2023 08:00:00 AM,23153,29763,5945,65534,65534,164,5904,65534,65534,65534,65534,12502,2100,8419,10156,5844,UTC-04:00
05/10/2023 08:15:00 AM,23154,29752,5940,65534,65534,170,5904,65534,65534,65534,65534,12526,2100,8437,10156,5963,UTC-04:00
05/10/2023 08:30:00 AM,23155,29735,5940,65534,65534,175,5909,65534,65534,65534,65534,12511,2100,8456,10156,6087,UTC-04:00
05/10/2023 08:45:00 AM,23156,29723,5940,65534,65534,180,5915,65534,65534,65534,65534,12521,2100,8477,10156,6212,UTC-04:00
05/10/2023 09:00:00 AM,23157,29702,5940,65534,65534,185,5924,65534,65534,65534,65534,12561,2100,8496,10155,6318,UTC-04:00
05/10/2023 09:15:00 AM,23158,29690,5940,65534,65534,189,5937,65534,65534,65534,65534,12578,2100,8516,10153,6423,UTC-04:00
05/10/2023 09:30:00 AM,23159,29715,5948,65534,65534,192,5950,65534,65534,65534,65534,12660,2100,8541,10151,6506,UTC-04:00
05/10/2023 09:45:00 AM,23160,29714,5955,65534,65534,195,5969,65534,65534,65534,65534,12629,2100,8564,10150,6588,UTC-04:00
05/10/2023 10:00:00 AM,23161,29709,5965,65534,65534,198,5990,65534,65534,65534,65534,12642,2100,8578,10149,6657,UTC-04:00
05/10/2023 10:15:00 AM,23162,29669,5977,65534,65534,201,6012,65534,65534,65534,65534,12659,2100,8597,10147,6730,UTC-04:00
05/10/2023 10:30:00 AM,23163,29629,5994,65534,65534,203,6038,65534,65534,65534,65534,12644,2100,8606,10145,6806,UTC-04:00
05/10/2023 10:45:00 AM,23164,29623,6010,65534,65534,205,6061,65534,65534,65534,65534,12651,2100,8621,10143,6884,UTC-04:00
05/10/2023 11:00:00 AM,23165,29616,6029,65534,65534,206,6091,65534,65534,65534,65534,12696,2100,8625,10141,6950,UTC-04:00
05/10/2023 11:15:00 AM,23166,29612,6049,65534,65534,207,6123,65534,65534,65534,65534,12655,2100,8616,10140,6999,UTC-04:00
05/10/2023 11:30:00 AM,23167,29607,6074,65534,65534,208,6153,65534,65534,65534,65534,12701,2100,8602,10137,7038,UTC-04:00
05/10/2023 11:45:00 AM,23168,29606,6099,65534,65534,209,6188,65534,65534,65534,65534,12688,2100,8589,10136,7046,UTC-04:00
05/10/2023 12:00:00 PM,23169,29608,6125,65534,65534,210,6222,65534,65534,65534,65534,12696,2100,8580,10134,7025,UTC-04:00
05/10/2023 12:15:00 PM,23170,29604,6153,65534,65534,211,6259,65534,65534,65534,65534,12680,2100,8568,10133,7006,UTC-04:00
05/10/2023 12:30:00 PM,23171,29604,6181,65534,65534,211,6294,65534,65534,65534,65534,12709,2100,8564,10131,7011,UTC-04:00
05/10/2023 12:45:00 PM,23172,29604,6208,65534,65534,212,6333,65534,65534,65534,65534,12702,2100,8555,10128,7038,UTC-04:00
05/10/2023 01:00:00 PM,23173,29605,6241,65534,65534,212,6371,65534,65534,65534,65534,12736,2100,8547,10124,7052,UTC-04:00
05/10/2023 01:15:00 PM,23174,29606,6272,65534,65534,212,6407,65534,65534,65534,65534,12727,2100,8540,10122,7080,UTC-04:00
05/10/2023 01:30:00 PM,23175,29603,6304,65534,65534,213,6443,65534,65534,65534,65534,12688,2100,8552,10119,7121,UTC-04:00
05/10/2023 01:45:00 PM,23176,29604,6335,65534,65534,214,6476,65534,65534,65534,65534,12735,2100,8567,10116,7178,UTC-04:00
05/10/2023 02:00:00 PM,23177,29605,6365,65534,65534,214,6510,65534,65534,65534,65534,12739,2100,8577,10114,7263,UTC-04:00
05/10/2023 02:15:00 PM,23178,29611,6394,65534,65534,214,6541,65534,65534,65534,65534,12723,2100,8578,10111,7338,UTC-04:00
05/10/2023 02:30:00 PM,23179,29609,6424,65534,65534,214,6574,65534,65534,65534,65534,12732,2100,8580,10108,7384,UTC-04:00
05/10/2023 02:45:00 PM,23180,29613,6453,65534,65534,214,6605,65534,65534,65534,65534,12754,2100,8581,10106,7418,UTC-04:00
05/10/2023 03:00:00 PM,23181,29613,6481,65534,65534,214,6634,65534,65534,1338,7292,12763,2100,8576,10102,7438,UTC-04:00
05/10/2023 03:15:00 PM,23182,29614,6509,65534,65534,215,6662,65534,65534,65534,65534,12785,2100,8574,10099,7461,UTC-04:00
05/10/2023 03:30:00 PM,23183,29616,6532,65534,65534,215,6690,65534,65534,65534,65534,12779,2100,8570,10097,7495,UTC-04:00
05/10/2023 03:45:00 PM,23184,29616,6558,65534,65534,215,6717,65534,65534,65534,65534,12791,2100,8558,10095,7523,UTC-04:00
05/10/2023 04:00:00 PM,23185,29611,6581,65534,65534,216,6741,65534,65534,65534,65534,12793,2100,8548,10094,7492,UTC-04:00
05/10/2023 04:15:00 PM,23186,29594,6606,65534,65534,217,6764,65534,65534,65534,65534,12796,2100,8541,10093,7463,UTC-04:00
05/10/2023 04:30:00 PM,23187,29590,6627,65534,65534,218,6784,65534,65534,65534,65534,12832,2100,8528,10092,7472,UTC-04:00
05/10/2023 04:45:00 PM,23188,29598,6646,65534,65534,219,6803,65534,65534,65534,65534,12757,2100,8518,10090,7499,UTC-04:00
05/10/2023 05:00:00 PM,23189,29602,6665,65534,65534,220,6817,65534,65534,65534,65534,12799,2100,8504,10090,7514,UTC-04:00
05/10/2023 05:15:00 PM,23190,29577,6681,65534,65534,221,6830,65534,65534,65534,65534,12810,2100,8495,10089,7501,UTC-04:00
05/10/2023 05:30:00 PM,23191,29543,6695,65534,65534,224,6842,65534,65534,65534,65534,12849,2100,8482,10089,7472,UTC-04:00
05/10/2023 05:45:00 PM,23192,29523,6707,65534,65534,226,6854,65534,65534,65534,65534,12981,2100,8470,10090,7447,UTC-04:00
05/10/2023 06:00:00 PM,23193,29522,6719,65534,65534,229,6860,65534,65534,65534,65534,12873,2100,8460,10089,7435,UTC-04:00
05/10/2023 06:15:00 PM,23194,29522,6729,65534,65534,232,6870,65534,65534,65534,65534,12783,2100,8447,10090,7425,UTC-04:00
05/10/2023 06:30:00 PM,23195,29503,6738,65534,65534,235,6876,65534,65534,65534,65534,12792,2100,8440,10090,7400,UTC-04:00
05/10/2023 06:45:00 PM,23196,29494,6745,65534,65534,238,6875,65534,65534,65534,65534,12802,2100,8430,10090,7375,UTC-04:00
05/10/2023 07:00:00 PM,23197,29490,6750,65534,65534,242,6875,65534,65534,65534,65534,12744,2100,8424,10091,7313,UTC-04:00
05/10/2023 07:15:00 PM,23198,29473,6750,65534,65534,246,6876,65534,65534,65534,65534,12747,2100,8416,10092,7220,UTC-04:00
05/10/2023 07:30:00 PM,23199,29454,6750,65534,65534,250,6868,65534,65534,65534,65534,12728,2100,8407,10093,7127,UTC-04:00
05/10/2023 07:45:00 PM,23200,29451,6750,65534,65534,255,6862,65534,65534,65534,65534,12685,2100,8404,10095,7030,UTC-04:00
05/10/2023 08:00:00 PM,23201,29445,6746,65534,65534,260,6853,65534,65534,65534,65534,12734,2100,8395,10097,6894,UTC-04:00
05/10/2023 08:15:00 PM,23202,29440,6740,65534,65534,266,6841,65534,65534,65534,65534,12703,2100,8390,10101,6744,UTC-04:00
05/10/2023 08:30:00 PM,23203,29579,6731,65534,65534,272,6828,65534,65534,65534,65534,12752,2100,8387,10102,6634,UTC-04:00
05/10/2023 08:45:00 PM,23204,29451,6723,65534,65534,278,6813,65534,65534,65532,65532,12784,2100,8382,10105,6528,UTC-04:00
05/10/2023 09:00:00 PM,23205,29425,6714,65534,65534,284,6798,65534,65534,1526,6874,12751,2100,8377,10106,6412,UTC-04:00
05/10/2023 09:15:00 PM,23206,29413,6703,65534,65534,289,6781,65534,65534,1538,6844,12757,2100,8376,10108,6281,UTC-04:00
05/10/2023 09:30:00 PM,23207,29404,6692,65534,65534,293,6763,65534,65534,65534,65534,12717,2100,8371,10110,6198,UTC-04:00
05/10/2023 09:45:00 PM,23208,29414,6679,65534,65534,298,6745,65534,65534,65534,65534,12673,2100,8367,10110,6132,UTC-04:00
05/10/2023 10:00:00 PM,23209,29473,6666,65534,65534,304,6726,65534,65534,65534,65534,12609,2100,8367,10111,6065,UTC-04:00
05/10/2023 10:15:00 PM,23210,29401,6653,65534,65534,310,6708,65534,65534,65534,65534,12578,2100,8363,10111,6033,UTC-04:00
05/10/2023 10:30:00 PM,23211,29359,6639,65534,65534,316,6688,65534,65534,65534,65534,12608,2100,8360,10110,5990,UTC-04:00
05/10/2023 10:45:00 PM,23212,29328,6625,65534,65534,323,6670,65534,65534,65534,65534,12593,2100,8358,10111,5948,UTC-04:00
05/10/2023 11:00:00 PM,23213,29306,6611,65534,65534,329,6651,65534,65534,65534,65534,12586,2100,8355,10111,5925,UTC-04:00
05/10/2023 11:15:00 PM,23214,29293,6596,65534,65534,336,6635,65534,65534,65534,65534,12590,2100,8355,10110,5892,UTC-04:00
05/10/2023 11:30:00 PM,23215,29280,6581,65534,65534,342,6614,65534,65534,65534,65534,12571,2100,8352,10110,5857,UTC-04:00
05/10/2023 11:45:00 PM,23216,29261,6566,65534,65534,349,6596,65534,65534,65534,65534,12583,2100,8349,10110,5852,UTC-04:00
05/11/2023 12:00:00 AM,23217,29231,6553,65534,65534,355,6580,65534,65534,65534,65534,12572,2100,8348,10110,5861,UTC-04:00
05/11/2023 12:15:00 AM,23219,29232,6538,65534,65534,362,6562,65534,65534,65534,65534,12561,2100,8311,10111,5863,UTC-04:00
05/11/2023 12:30:00 AM,23220,29220,6525,65534,65534,369,6546,65534,65534,65534,65534,12573,2100,8324,10112,5898,UTC-04:00
05/11/2023 12:45:00 AM,23221,29206,6513,65534,65534,376,6529,65534,65534,65534,65534,12567,2100,8327,10112,5947,UTC-04:00
05/11/2023 01:00:00 AM,23222,29195,6499,65534,65534,382,6513,65534,65534,65534,65534,12569,2100,8325,10111,5967,UTC-04:00
05/11/2023 01:15:00 AM,23223,29182,6486,65534,65534,389,6496,65534,65534,65534,65534,12572,2100,8322,10112,5962,UTC-04:00
05/11/2023 01:30:00 AM,23224,29155,6473,65534,65534,397,6481,65534,65534,65534,65534,12572,2100,8323,10111,5979,UTC-04:00
05/11/2023 01:45:00 AM,23225,29140,6459,65534,65534,404,6467,65534,65534,65534,65534,12570,2100,8323,10112,6016,UTC-04:00
05/11/2023 02:00:00 AM,23226,29116,6445,65534,65534,409,6452,65534,65534,65534,65534,12565,2100,8321,10112,6023,UTC-04:00
05/11/2023 02:15:00 AM,23227,29107,6433,65534,65534,414,6437,65534,65534,65534,65534,12571,2100,8316,10112,5990,UTC-04:00
05/11/2023 02:30:00 AM,23228,29092,6421,65534,65534,420,6423,65534,65534,65534,65534,12559,2100,8313,10113,5943,UTC-04:00
05/11/2023 02:45:00 AM,23229,29075,6408,65534,65534,426,6408,65534,65534,65534,65534,12565,2100,8314,10112,5920,UTC-04:00
05/11/2023 03:00:00 AM,23230,29062,6396,65534,65534,432,6394,65534,65534,65534,65534,12547,2100,8313,10113,5889,UTC-04:00
05/11/2023 03:15:00 AM,23231,29051,6385,65534,65534,438,6384,65534,65534,65534,65534,12564,2100,8310,10113,5841,UTC-04:00
